instance,setting,m,n,0.25s,0.5s,1.0s,2.0s,4.0s,8.0s,16.0s,32.0s,64.0s,128.0s,256.0s,512.0s,1024.0s,2048.0s
./instances/created-instances/mm-5-10-1891798.cdop,./settings/Memetic_MMX_1099666.config,5,10,0.9862414008755472,0.9862414008755472,0.9915572232645403,0.9915572232645403,0.9915572232645403,0.9915572232645403,0.9915572232645403,0.9915572232645403,0.9915572232645403,1.0,1.0,1.0,1.0,1.0
./instances/created-instances/mm-20-25-1110588.cdop,./settings/Memetic_MMX_1287823.config,20,25,0.9040271563030396,0.9338065113408425,0.9338065113408425,0.939206912513501,0.9430643419225428,0.948156148742478,0.957105384971455,0.9694491590803889,0.9947538960037031,0.9972226508254899,0.9984570282363833,1.0,1.0,1.0
./instances/created-instances/mm-10-25-1917698.cdop,./settings/Memetic-LS_MPX_1287823.config,10,25,0.5352971051295073,0.5383443372270188,0.5411376333164043,0.5736414423565261,0.600812595226003,0.6132554596241747,0.7204164550533265,0.8095479939055358,0.9055358049771458,0.9822244794311833,0.9987303199593702,1.0,1.0,1.0
./instances/created-instances/mm-10-25-1891798.cdop,./settings/Memetic-LS_MPX_1099666.config,10,25,0.45425991362387125,0.4772281115037299,0.49627012171181784,0.5956026698076168,0.6358460934432666,0.6743227326266196,0.7677659992147625,0.826266195524146,0.8419709462112289,0.9108755398508048,0.9363957597173145,0.9819395367098547,1.0,1.0
./instances/created-instances/mm-20-25-1110588.cdop,./settings/Memetic_MPX_1287823.config,20,25,0.9478243748769443,0.9478243748769443,0.9478243748769443,0.9478243748769443,0.9478243748769443,0.9478243748769443,0.9478243748769443,1.0,1.0,1.0,1.0,1.0,1.0,1.0
./instances/created-instances/mm-10-25-1767920.cdop,./settings/Memetic-LS_MPX_1099666.config,10,25,0.5764738598442715,0.6813125695216907,0.8225806451612904,0.7703003337041157,0.7703003337041157,0.8309232480533927,0.974972191323693,0.993047830923248,0.993047830923248,0.993047830923248,0.993047830923248,0.993047830923248,1.0,1.0
./instances/created-instances/mm-10-40-1110588.cdop,./settings/Memetic-LS_MMX_1881515.config,10,40,0.44047619047619047,0.5020098948670377,0.532622139764997,0.546691403834261,0.5672541743970315,0.62430426716141,0.62430426716141,0.7209338280766853,0.7659245516388373,0.8294681508967223,0.8783240568954854,0.9576376004947433,1.0,1.0
./instances/created-instances/mm-25-10-1767920.cdop,./settings/Memetic_MPX_1287823.config,25,10,0.744,0.744,0.8044137931034483,0.8248275862068966,0.8248275862068966,0.8248275862068966,0.912,0.912,0.912,0.912,0.9660689655172414,0.9660689655172414,1.0,1.0
./instances/created-instances/mm-15-40-1762875.cdop,./settings/Memetic-LS_MPX_1099666.config,15,40,0.39736768412209467,0.47213665639876784,0.5345841500980117,0.5345841500980117,0.5502660319238308,0.6143937272472697,0.7068048165779893,0.7101652198263791,0.7101652198263791,0.7101652198263791,0.7264071688602632,0.8863063567628116,1.0,1.0
./instances/created-instances/mm-5-10-1917698.cdop,./settings/Memetic-LS_MMX_1287823.config,5,10,0.8202026806145799,0.8473357306309252,0.8950637463223275,0.923177508989866,0.923177508989866,0.9437724746649232,0.9578293559986923,0.9578293559986923,0.9650212487741092,0.9650212487741092,0.9695979078130108,0.9695979078130108,1.0,1.0
./instances/created-instances/mm-15-25-1767920.cdop,./settings/Memetic_MMX_1287823.config,15,25,0.8853715428190603,0.9126957680773076,0.9293568810396534,0.9413528823725424,0.9585138287237588,0.9703432189270244,0.9805064978340553,0.9805064978340553,0.9841719426857715,0.9981672775741419,1.0,1.0,1.0,1.0
./instances/created-instances/mm-25-25-1917698.cdop,./settings/Memetic-LS_MMX_1881515.config,25,25,0.27994717977740047,0.4399169967930579,0.5461233729485003,0.5489530277306168,0.6006413884172798,0.6896811922278815,0.7091114883984154,0.7321260139596303,0.844368986983588,0.8868138087153368,0.9281267685342388,0.9626485568760611,1.0,1.0
./instances/created-instances/mm-25-25-1891798.cdop,./settings/Memetic_MPX_1099666.config,25,25,0.7719332298136646,0.7719332298136646,0.7719332298136646,0.7719332298136646,0.7719332298136646,0.8181288819875776,0.8181288819875776,0.8757763975155279,0.9722437888198758,0.9722437888198758,0.9769021739130435,1.0,1.0,1.0
./instances/created-instances/mm-10-25-1767920.cdop,./settings/Memetic_MMX_1287823.config,10,25,0.8882463269771804,0.9338855892466396,0.9366989684276337,0.9459206001875586,0.9607689903094717,0.9607689903094717,0.9796811503594873,0.9849953110346984,0.9849953110346984,0.9871834948421382,0.9914035636136292,0.9949984370115661,1.0,1.0
./instances/created-instances/mm-10-40-1767920.cdop,./settings/Memetic_MMX_1881515.config,10,40,0.8087069525666017,0.8480831708901885,0.8897985705003248,0.9308641975308642,0.9348927875243664,0.9491877842755035,0.9491877842755035,0.9554256010396361,0.9716699155295646,0.980246913580247,0.9941520467836257,0.998180636777128,1.0,1.0
